Year,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Supply,House_Supply_Log,House_Overhang_Log,District_Encoded,State,House_Type,Predicted_House_Price
2028,3.0,2.3,473389.15,2.4,259.9,166,6277,8.744806737401898,5.117993812416755,12.78264433094578,Pulau Pinang,Flat,173144.26
2025,2.83,1.94,422950.5,2.4,251.2,0,5900,8.682877107057168,0.0,12.78264433094578,Pulau Pinang,Semi-Detached House,596523.78
2026,2.9,1.95,448192.21,2.4,254.1,0,5984,8.697011617992073,0.0,12.78264433094578,Pulau Pinang,Semi-Detached House,598359.16
2027,2.8,2.0,460796.27,2.4,257.0,0,6916,8.841737428600585,0.0,12.78264433094578,Pulau Pinang,Semi-Detached House,603373.24
2028,3.0,2.3,473389.15,2.4,259.9,0,7000,8.853808274977197,0.0,12.78264433094578,Pulau Pinang,Semi-Detached House,581564.76
2025,2.83,1.94,422950.5,2.4,251.2,54,32215,10.38021850253129,4.007333185232471,12.78264433094578,Pulau Pinang,Terraced House,324493.79
2026,2.9,1.95,448192.21,2.4,254.1,59,35178,10.46820459264593,4.0943445622221,12.78264433094578,Pulau Pinang,Terraced House,328807.54
2027,2.8,2.0,460796.27,2.4,257.0,57,38174,10.549936130086833,4.060443010546419,12.78264433094578,Pulau Pinang,Terraced House,339040.28
2028,3.0,2.3,473389.15,2.4,259.9,58,41115,10.624152619132813,4.07753744390572,12.78264433094578,Pulau Pinang,Terraced House,322408.0
2025,2.83,1.94,422950.5,2.4,251.2,0,905,6.80903930604298,0.0,12.78264433094578,Pulau Pinang,Town House,354959.44
2026,2.9,1.95,448192.21,2.4,254.1,0,905,6.80903930604298,0.0,12.78264433094578,Pulau Pinang,Town House,354959.44
2027,2.8,2.0,460796.27,2.4,257.0,0,905,6.80903930604298,0.0,12.78264433094578,Pulau Pinang,Town House,361014.21
2028,3.0,2.3,473389.15,2.4,259.9,0,905,6.80903930604298,0.0,12.78264433094578,Pulau Pinang,Town House,344763.87
2025,3.18,1.77,409448.04,3.06,355.2,0,173,5.159055299214529,0.0,12.45491064946904,Johor,Cluster House,513750.26
2026,3.0,1.88,421388.36,3.06,360.4,0,170,5.14166355650266,0.0,12.45491064946904,Johor,Cluster House,512096.23
2027,3.13,1.93,433328.07,3.06,361.2,0,167,5.123963979403259,0.0,12.45491064946904,Johor,Cluster House,513750.26
2028,3.11,1.94,445267.19,3.06,363.0,0,164,5.10594547390058,0.0,12.45491064946904,Johor,Cluster House,513750.26
2029,3.0,1.95,457205.71,3.06,364.1,0,161,5.087596335232384,0.0,12.45491064946904,Johor,Cluster House,512096.23
2025,3.18,1.77,409448.04,3.06,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2026,3.0,1.88,421388.36,3.06,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2027,3.13,1.93,433328.07,3.06,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2028,3.11,1.94,445267.19,3.06,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2029,3.0,1.95,457205.71,3.06,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2025,3.18,1.77,409448.04,3.06,355.2,0,10070,9.217415285648144,0.0,12.45491064946904,Johor,Detached House,228901.5
2026,3.0,1.88,421388.36,3.06,360.4,0,10050,9.21542741102474,0.0,12.45491064946904,Johor,Detached House,228287.87
2027,3.13,1.93,433328.07,3.06,361.2,0,10030,9.213435576883485,0.0,12.45491064946904,Johor,Detached House,228373.96
2028,3.11,1.94,445267.19,3.06,363.0,0,10010,9.211439767419483,0.0,12.45491064946904,Johor,Detached House,228266.62
2029,3.0,1.95,457205.71,3.06,364.1,0,9991,9.209540051805414,0.0,12.45491064946904,Johor,Detached House,228287.87
2025,3.18,1.77,409448.04,3.06,355.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101792.63
2026,3.0,1.88,421388.36,3.06,360.4,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101185.28
2027,3.13,1.93,433328.07,3.06,361.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101792.63
2028,3.11,1.94,445267.19,3.06,363.0,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101792.63
2029,3.0,1.95,457205.71,3.06,364.1,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101185.28
2025,3.18,1.77,409448.04,3.06,355.2,5,5160,8.548885638148727,1.791759469228055,12.45491064946904,Johor,Semi-Detached House,388622.74
2026,3.0,1.88,421388.36,3.06,360.4,6,5160,8.548885638148727,1.9459101490553132,12.45491064946904,Johor,Semi-Detached House,389698.24
2027,3.13,1.93,433328.07,3.06,361.2,4,5160,8.548885638148727,1.6094379124341003,12.45491064946904,Johor,Semi-Detached House,388378.52
2028,3.11,1.94,445267.19,3.06,363.0,5,5160,8.548885638148727,1.791759469228055,12.45491064946904,Johor,Semi-Detached House,388378.52
2029,3.0,1.95,457205.71,3.06,364.1,5,5160,8.548885638148727,1.791759469228055,12.45491064946904,Johor,Semi-Detached House,389698.24
2025,3.18,1.77,409448.04,3.06,355.2,13,21337,9.968244799751407,2.639057329615259,12.45491064946904,Johor,Terraced House,220315.53
2026,3.0,1.88,421388.36,3.06,360.4,9,20930,9.948986592607346,2.302585092994046,12.45491064946904,Johor,Terraced House,220789.56
2027,3.13,1.93,433328.07,3.06,361.2,6,20722,9.938999473537487,1.9459101490553132,12.45491064946904,Johor,Terraced House,217562.27
2028,3.11,1.94,445267.19,3.06,363.0,4,20616,9.933871257170567,1.6094379124341003,12.45491064946904,Johor,Terraced House,217460.01
2029,3.0,1.95,457205.71,3.06,364.1,3,20562,9.931248623321519,1.3862943611198906,12.45491064946904,Johor,Terraced House,217066.09
2025,3.18,1.77,409448.04,3.06,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,282498.11
2026,3.0,1.88,421388.36,3.06,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2027,3.13,1.93,433328.07,3.06,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2028,3.11,1.94,445267.19,3.06,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2029,3.0,1.95,457205.71,3.06,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2025,3.13,2.03,412184.22,3.21,355.2,0,173,5.159055299214529,0.0,12.45491064946904,Johor,Cluster House,513859.34
2026,3.18,2.05,423631.36,3.21,360.4,0,170,5.14166355650266,0.0,12.45491064946904,Johor,Cluster House,513859.34
2027,3.0,2.06,435077.35,3.21,361.2,0,167,5.123963979403259,0.0,12.45491064946904,Johor,Cluster House,511709.49
2028,3.11,2.07,446522.2,3.21,363.0,0,164,5.10594547390058,0.0,12.45491064946904,Johor,Cluster House,513362.27
2029,3.23,2.06,457965.9,3.21,364.1,0,161,5.087596335232384,0.0,12.45491064946904,Johor,Cluster House,513362.27
2025,3.13,2.03,412184.22,3.21,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2026,3.18,2.05,423631.36,3.21,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2027,3.0,2.06,435077.35,3.21,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2028,3.11,2.07,446522.2,3.21,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2029,3.23,2.06,457965.9,3.21,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2025,3.13,2.03,412184.22,3.21,355.2,2,10070,9.217415285648144,1.0986122886681096,12.45491064946904,Johor,Detached House,223706.02
2026,3.18,2.05,423631.36,3.21,360.4,2,10050,9.21542741102474,1.0986122886681096,12.45491064946904,Johor,Detached House,223240.12
2027,3.0,2.06,435077.35,3.21,361.2,2,10030,9.213435576883485,1.0986122886681096,12.45491064946904,Johor,Detached House,223311.46
2028,3.11,2.07,446522.2,3.21,363.0,2,10010,9.211439767419483,1.0986122886681096,12.45491064946904,Johor,Detached House,223290.67
2029,3.23,2.06,457965.9,3.21,364.1,2,9991,9.209540051805414,1.0986122886681096,12.45491064946904,Johor,Detached House,222930.41
2025,3.13,2.03,412184.22,3.21,355.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100492.37
2026,3.18,2.05,423631.36,3.21,360.4,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100492.37
2027,3.0,2.06,435077.35,3.21,361.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,99826.94
2028,3.11,2.07,446522.2,3.21,363.0,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100426.14
2029,3.23,2.06,457965.9,3.21,364.1,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100426.14
2025,3.13,2.03,412184.22,3.21,355.2,18,3110,8.042699496897637,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,385748.06
2026,3.18,2.05,423631.36,3.21,360.4,18,3110,8.042699496897637,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,385990.62
2027,3.0,2.06,435077.35,3.21,361.2,18,3110,8.042699496897637,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,386369.17
2028,3.11,2.07,446522.2,3.21,363.0,18,3110,8.042699496897637,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,385564.27
2029,3.23,2.06,457965.9,3.21,364.1,18,3110,8.042699496897637,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,385806.72
2025,3.13,2.03,412184.22,3.21,355.2,43,22169,10.006495302610357,3.784189633918261,12.45491064946904,Johor,Terraced House,219685.28
2026,3.18,2.05,423631.36,3.21,360.4,44,22120,10.004282662571022,3.8066624897703196,12.45491064946904,Johor,Terraced House,219896.38
2027,3.0,2.06,435077.35,3.21,361.2,45,22072,10.00211042114121,3.828641396489095,12.45491064946904,Johor,Terraced House,219918.75
2028,3.11,2.07,446522.2,3.21,363.0,42,22024,9.999933450804381,3.7612001156935624,12.45491064946904,Johor,Terraced House,219439.41
2029,3.23,2.06,457965.9,3.21,364.1,43,21976,9.997751730926211,3.784189633918261,12.45491064946904,Johor,Terraced House,219679.93
2025,3.13,2.03,412184.22,3.21,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2026,3.18,2.05,423631.36,3.21,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Town House,282498.11
2027,3.0,2.06,435077.35,3.21,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2028,3.11,2.07,446522.2,3.21,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2029,3.23,2.06,457965.9,3.21,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Town House,281325.64
2025,2.78,2.03,432352.69,2.7,355.2,0,173,5.159055299214529,0.0,12.45491064946904,Johor,Cluster House,508974.69
2026,2.77,2.05,445469.97,3.1,360.4,0,170,5.14166355650266,0.0,12.45491064946904,Johor,Cluster House,509770.01
2027,2.76,2.06,458586.35,3.1,361.2,0,167,5.123963979403259,0.0,12.45491064946904,Johor,Cluster House,509276.9
2028,3.0,2.05,471701.82,3.1,363.0,0,164,5.10594547390058,0.0,12.45491064946904,Johor,Cluster House,509563.48
2029,3.11,2.04,484816.39,3.1,364.1,0,161,5.087596335232384,0.0,12.45491064946904,Johor,Cluster House,511209.33
2025,2.78,2.03,432352.69,2.7,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2026,2.77,2.05,445469.97,3.1,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2027,2.76,2.06,458586.35,3.1,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2028,3.0,2.05,471701.82,3.1,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2029,3.11,2.04,484816.39,3.1,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2025,2.78,2.03,432352.69,2.7,355.2,0,10070,9.217415285648144,0.0,12.45491064946904,Johor,Detached House,230970.86
2026,2.77,2.05,445469.97,3.1,360.4,0,10050,9.21542741102474,0.0,12.45491064946904,Johor,Detached House,222211.63
2027,2.76,2.06,458586.35,3.1,361.2,0,10030,9.213435576883485,0.0,12.45491064946904,Johor,Detached House,221313.1
2028,3.0,2.05,471701.82,3.1,363.0,0,10009,9.211339872309265,0.0,12.45491064946904,Johor,Detached House,222565.12
2029,3.11,2.04,484816.39,3.1,364.1,0,9989,9.2093398716426,0.0,12.45491064946904,Johor,Detached House,222544.39
2025,2.78,2.03,432352.69,2.7,355.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100896.7
2026,2.77,2.05,445469.97,3.1,360.4,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100650.56
2027,2.76,2.06,458586.35,3.1,361.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100584.22
2028,3.0,2.05,471701.82,3.1,363.0,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101186.12
2029,3.11,2.04,484816.39,3.1,364.1,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101793.47
2025,2.78,2.03,432352.69,2.7,355.2,26,3118,8.045267716607803,3.295836866004329,12.45491064946904,Johor,Semi-Detached House,387055.61
2026,2.77,2.05,445469.97,3.1,360.4,15,3118,8.045267716607803,2.772588722239781,12.45491064946904,Johor,Semi-Detached House,384078.98
2027,2.76,2.06,458586.35,3.1,361.2,22,3118,8.045267716607803,3.1354942159291497,12.45491064946904,Johor,Semi-Detached House,385406.65
2028,3.0,2.05,471701.82,3.1,363.0,18,3118,8.045267716607803,2.9444389791664403,12.45491064946904,Johor,Semi-Detached House,385141.07
2029,3.11,2.04,484816.39,3.1,364.1,21,3118,8.045267716607803,3.091042453358316,12.45491064946904,Johor,Semi-Detached House,384802.74
2025,2.78,2.03,432352.69,2.7,355.2,44,22171,10.006585510539695,3.8066624897703196,12.45491064946904,Johor,Terraced House,223198.95
2026,2.77,2.05,445469.97,3.1,360.4,45,22125,10.004508666594855,3.828641396489095,12.45491064946904,Johor,Terraced House,223666.09
2027,2.76,2.06,458586.35,3.1,361.2,44,22079,10.00242750039103,3.8066624897703196,12.45491064946904,Johor,Terraced House,223911.29
2028,3.0,2.05,471701.82,3.1,363.0,44,22033,10.00034199390001,3.8066624897703196,12.45491064946904,Johor,Terraced House,219303.43
2029,3.11,2.04,484816.39,3.1,364.1,44,21987,9.998252128980551,3.8066624897703196,12.45491064946904,Johor,Terraced House,218825.43
2025,2.78,2.03,432352.69,2.7,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2026,2.77,2.05,445469.97,3.1,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2027,2.76,2.06,458586.35,3.1,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2028,3.0,2.05,471701.82,3.1,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2029,3.11,2.04,484816.39,3.1,364.1,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2025,2.83,1.94,422950.5,2.7,355.2,0,173,5.159055299214529,0.0,12.45491064946904,Johor,Cluster House,509449.61
2026,2.9,1.95,448192.21,3.0,360.4,0,170,5.14166355650266,0.0,12.45491064946904,Johor,Cluster House,509449.61
2027,2.8,2.0,460796.27,3.0,361.2,0,167,5.123963979403259,0.0,12.45491064946904,Johor,Cluster House,509449.61
2028,3.0,2.3,473389.15,3.0,363.0,0,164,5.10594547390058,0.0,12.45491064946904,Johor,Cluster House,508390.24
2025,2.83,1.94,422950.5,2.7,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2026,2.9,1.95,448192.21,3.0,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2027,2.8,2.0,460796.27,3.0,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2028,3.0,2.3,473389.15,3.0,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Condominium,237457.05
2025,2.83,1.94,422950.5,2.7,355.2,3,10036,9.2140335438138,1.3862943611198906,12.45491064946904,Johor,Detached House,230194.94
2026,2.9,1.95,448192.21,3.0,360.4,3,10014,9.211839248099919,1.3862943611198906,12.45491064946904,Johor,Detached House,221743.59
2027,2.8,2.0,460796.27,3.0,361.2,3,9992,9.209640126861789,1.3862943611198906,12.45491064946904,Johor,Detached House,223165.36
2028,3.0,2.3,473389.15,3.0,363.0,3,9969,9.207335862955883,1.3862943611198906,12.45491064946904,Johor,Detached House,219602.05
2025,2.83,1.94,422950.5,2.7,355.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101080.65
2026,2.9,1.95,448192.21,3.0,360.4,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100907.37
2027,2.8,2.0,460796.27,3.0,361.2,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,101059.01
2028,3.0,2.3,473389.15,3.0,363.0,0,30,3.4339872044851463,0.0,12.45491064946904,Johor,Flat,100753.15
2025,2.83,1.94,422950.5,2.7,355.2,24,3124,8.047189562170502,3.2188758248682006,12.45491064946904,Johor,Semi-Detached House,386457.04
2026,2.9,1.95,448192.21,3.0,360.4,25,3124,8.047189562170502,3.258096538021482,12.45491064946904,Johor,Semi-Detached House,386709.37
2027,2.8,2.0,460796.27,3.0,361.2,25,3124,8.047189562170502,3.258096538021482,12.45491064946904,Johor,Semi-Detached House,386832.22
2028,3.0,2.3,473389.15,3.0,363.0,25,3124,8.047189562170502,3.258096538021482,12.45491064946904,Johor,Semi-Detached House,386925.26
2025,2.83,1.94,422950.5,2.7,355.2,46,20891,9.94712158955619,3.8501476017100584,12.45491064946904,Johor,Terraced House,219655.12
2026,2.9,1.95,448192.21,3.0,360.4,47,20724,9.939095980003495,3.8712010109078907,12.45491064946904,Johor,Terraced House,219282.28
2027,2.8,2.0,460796.27,3.0,361.2,45,20649,9.935470598389179,3.828641396489095,12.45491064946904,Johor,Terraced House,222258.63
2028,3.0,2.3,473389.15,3.0,363.0,45,20615,9.933822752332201,3.828641396489095,12.45491064946904,Johor,Terraced House,218162.33
2025,2.83,1.94,422950.5,2.7,355.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2026,2.9,1.95,448192.21,3.0,360.4,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2027,2.8,2.0,460796.27,3.0,361.2,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2028,3.0,2.3,473389.15,3.0,363.0,0,0,0.0,0.0,12.45491064946904,Johor,Town House,286305.85
2025,3.18,1.77,409448.04,2.9,340.1,0,2014,7.608374474380783,0.0,12.929958141190214,Selangor,Cluster House,460613.61
2026,3.0,1.88,421388.36,3.0,334.2,0,1985,7.593877844605118,0.0,12.929958141190214,Selangor,Cluster House,466982.6
2027,3.13,1.93,433328.07,2.7,329.0,0,1959,7.580699752224563,0.0,12.929958141190214,Selangor,Cluster House,440155.85
2028,3.11,1.94,445267.19,2.9,324.5,0,1938,7.569927655242652,0.0,12.929958141190214,Selangor,Cluster House,441523.45
2029,3.0,1.95,457205.71,2.8,320.6,0,1920,7.560601162768557,0.0,12.929958141190214,Selangor,Cluster House,441841.45
2025,3.18,1.77,409448.04,2.9,340.1,378,25882,10.161341661525732,5.937536205082426,12.929958141190214,Selangor,Condominium,336970.1
2026,3.0,1.88,421388.36,3.0,334.2,316,28334,10.251853068603719,5.75890177387728,12.929958141190214,Selangor,Condominium,351162.09
2027,3.13,1.93,433328.07,2.7,329.0,264,31318,10.351980221114811,5.579729825986222,12.929958141190214,Selangor,Condominium,355840.37
2028,3.11,1.94,445267.19,2.9,324.5,221,33802,10.428304834928856,5.402677381872279,12.929958141190214,Selangor,Condominium,359480.21
2029,3.0,1.95,457205.71,2.8,320.6,184,36708,10.510777235585936,5.220355825078325,12.929958141190214,Selangor,Condominium,358775.84
2025,3.18,1.77,409448.04,2.9,340.1,0,2134,7.666221925662725,0.0,12.929958141190214,Selangor,Detached House,569027.38
2026,3.0,1.88,421388.36,3.0,334.2,0,2081,7.641084249174914,0.0,12.929958141190214,Selangor,Detached House,619278.19
2027,3.13,1.93,433328.07,2.7,329.0,0,2052,7.627057417018934,0.0,12.929958141190214,Selangor,Detached House,572529.8
2028,3.11,1.94,445267.19,2.9,324.5,0,2035,7.618742377670413,0.0,12.929958141190214,Selangor,Detached House,579788.26
2029,3.0,1.95,457205.71,2.8,320.6,0,2025,7.613818684808629,0.0,12.929958141190214,Selangor,Detached House,603072.1
2025,3.18,1.77,409448.04,2.9,340.1,0,9994,9.209840246934501,0.0,12.929958141190214,Selangor,Flat,149385.69
2026,3.0,1.88,421388.36,3.0,334.2,0,9926,9.203013596589722,0.0,12.929958141190214,Selangor,Flat,148396.29
2027,3.13,1.93,433328.07,2.7,329.0,0,9858,9.196140022575042,0.0,12.929958141190214,Selangor,Flat,149804.55
2028,3.11,1.94,445267.19,2.9,324.5,0,9791,9.189321004752108,0.0,12.929958141190214,Selangor,Flat,148808.61
2029,3.0,1.95,457205.71,2.8,320.6,0,9724,9.182455168486648,0.0,12.929958141190214,Selangor,Flat,149631.18
2025,3.18,1.77,409448.04,2.9,340.1,13,7891,8.973604867142505,2.639057329615259,12.929958141190214,Selangor,Semi-Detached House,796594.23
2026,3.0,1.88,421388.36,3.0,334.2,28,7639,8.941152882160566,3.367295829986474,12.929958141190214,Selangor,Semi-Detached House,811741.26
2027,3.13,1.93,433328.07,2.7,329.0,35,7433,8.913819350857198,3.58351893845611,12.929958141190214,Selangor,Semi-Detached House,679693.14
2028,3.11,1.94,445267.19,2.9,324.5,30,7246,8.888342869109282,3.4339872044851463,12.929958141190214,Selangor,Semi-Detached House,678203.15
2029,3.0,1.95,457205.71,2.8,320.6,18,7126,8.871645667501872,2.9444389791664403,12.929958141190214,Selangor,Semi-Detached House,669677.53
2025,3.18,1.77,409448.04,2.9,340.1,81,40988,10.621059017006598,4.406719247264253,12.929958141190214,Selangor,Terraced House,500618.09
2026,3.0,1.88,421388.36,3.0,334.2,78,41224,10.626800147427799,4.3694478524670215,12.929958141190214,Selangor,Terraced House,502020.4
2027,3.13,1.93,433328.07,2.7,329.0,48,41756,10.63962238089551,3.8918202981106265,12.929958141190214,Selangor,Terraced House,492712.74
2028,3.11,1.94,445267.19,2.9,324.5,75,41908,10.643255879980666,4.330733340286331,12.929958141190214,Selangor,Terraced House,498576.45
2029,3.0,1.95,457205.71,2.8,320.6,41,42379,10.65443183182229,3.7376696182833684,12.929958141190214,Selangor,Terraced House,495124.9
